# SCARED1500 Overlap Statistics
# Seed: 42
# Num pairs: 1500
# Min overlap threshold: 40%

# Overlap stats: min=0.4002, max=1.0000, mean=0.7563, median=0.7924

# Per-pair overlap values:
# img1 img2 overlap
dataset_9_undistorted/keyframe_2_frame_000078.png dataset_9_undistorted/keyframe_2_frame_000296.png 0.6216
dataset_8_undistorted/keyframe_2_frame_000226.png dataset_8_undistorted/keyframe_2_frame_000652.png 0.9905
dataset_8_undistorted/keyframe_0_frame_000279.png dataset_8_undistorted/keyframe_0_frame_000350.png 0.7313
dataset_8_undistorted/keyframe_3_frame_000492.png dataset_8_undistorted/keyframe_3_frame_000727.png 0.7501
dataset_8_undistorted/keyframe_2_frame_000053.png dataset_8_undistorted/keyframe_2_frame_000105.png 0.7928
dataset_8_undistorted/keyframe_1_frame_000070.png dataset_8_undistorted/keyframe_1_frame_000404.png 0.8472
dataset_9_undistorted/keyframe_1_frame_000027.png dataset_9_undistorted/keyframe_1_frame_000258.png 0.5680
dataset_8_undistorted/keyframe_1_frame_000497.png dataset_8_undistorted/keyframe_1_frame_000521.png 0.8747
dataset_9_undistorted/keyframe_3_frame_000108.png dataset_9_undistorted/keyframe_3_frame_000122.png 0.7683
dataset_9_undistorted/keyframe_0_frame_000441.png dataset_9_undistorted/keyframe_0_frame_000738.png 0.5344
dataset_8_undistorted/keyframe_2_frame_000188.png dataset_8_undistorted/keyframe_2_frame_000541.png 0.9573
dataset_8_undistorted/keyframe_1_frame_000005.png dataset_8_undistorted/keyframe_1_frame_000283.png 0.6540
dataset_9_undistorted/keyframe_0_frame_000214.png dataset_9_undistorted/keyframe_0_frame_000870.png 0.5382
dataset_8_undistorted/keyframe_2_frame_000128.png dataset_8_undistorted/keyframe_2_frame_000448.png 0.9688
dataset_8_undistorted/keyframe_3_frame_000229.png dataset_8_undistorted/keyframe_3_frame_000872.png 0.6549
dataset_9_undistorted/keyframe_0_frame_000520.png dataset_9_undistorted/keyframe_0_frame_000607.png 0.8461
dataset_8_undistorted/keyframe_1_frame_000120.png dataset_8_undistorted/keyframe_1_frame_000136.png 0.9033
dataset_8_undistorted/keyframe_2_frame_000480.png dataset_8_undistorted/keyframe_2_frame_000657.png 0.9399
dataset_9_undistorted/keyframe_0_frame_000297.png dataset_9_undistorted/keyframe_0_frame_000638.png 0.5006
dataset_9_undistorted/keyframe_1_frame_000030.png dataset_9_undistorted/keyframe_1_frame_000077.png 0.8637
dataset_8_undistorted/keyframe_2_frame_000156.png dataset_8_undistorted/keyframe_2_frame_000332.png 0.9995
dataset_9_undistorted/keyframe_2_frame_000793.png dataset_9_undistorted/keyframe_2_frame_000820.png 1.0000
dataset_8_undistorted/keyframe_3_frame_000564.png dataset_8_undistorted/keyframe_3_frame_000596.png 0.8570
dataset_8_undistorted/keyframe_3_frame_000074.png dataset_8_undistorted/keyframe_3_frame_000626.png 0.5557
dataset_8_undistorted/keyframe_2_frame_000284.png dataset_8_undistorted/keyframe_2_frame_000682.png 0.9193
dataset_8_undistorted/keyframe_3_frame_000182.png dataset_8_undistorted/keyframe_3_frame_000535.png 0.9137
dataset_9_undistorted/keyframe_2_frame_000613.png dataset_9_undistorted/keyframe_2_frame_000614.png 0.9510
dataset_9_undistorted/keyframe_2_frame_000398.png dataset_9_undistorted/keyframe_2_frame_000707.png 0.8770
dataset_8_undistorted/keyframe_0_frame_000165.png dataset_8_undistorted/keyframe_0_frame_000689.png 0.4979
dataset_8_undistorted/keyframe_3_frame_000076.png dataset_8_undistorted/keyframe_3_frame_000803.png 0.7372
dataset_9_undistorted/keyframe_0_frame_000195.png dataset_9_undistorted/keyframe_0_frame_000859.png 0.5478
dataset_9_undistorted/keyframe_3_frame_000131.png dataset_9_undistorted/keyframe_3_frame_000135.png 0.9511
dataset_9_undistorted/keyframe_2_frame_000497.png dataset_9_undistorted/keyframe_2_frame_000682.png 1.0000
dataset_8_undistorted/keyframe_3_frame_000404.png dataset_8_undistorted/keyframe_3_frame_000550.png 0.7930
dataset_8_undistorted/keyframe_1_frame_000072.png dataset_8_undistorted/keyframe_1_frame_000336.png 1.0000
dataset_8_undistorted/keyframe_0_frame_000647.png dataset_8_undistorted/keyframe_0_frame_000833.png 0.6003
dataset_8_undistorted/keyframe_0_frame_000010.png dataset_8_undistorted/keyframe_0_frame_000380.png 0.4950
dataset_8_undistorted/keyframe_0_frame_000457.png dataset_8_undistorted/keyframe_0_frame_000825.png 0.4488
dataset_9_undistorted/keyframe_0_frame_000202.png dataset_9_undistorted/keyframe_0_frame_000532.png 0.5654
dataset_8_undistorted/keyframe_2_frame_000001.png dataset_8_undistorted/keyframe_2_frame_000595.png 0.7093
dataset_9_undistorted/keyframe_0_frame_000319.png dataset_9_undistorted/keyframe_0_frame_000467.png 0.5866
dataset_9_undistorted/keyframe_3_frame_000026.png dataset_9_undistorted/keyframe_3_frame_000061.png 0.6211
dataset_8_undistorted/keyframe_2_frame_000436.png dataset_8_undistorted/keyframe_2_frame_000661.png 0.9457
dataset_8_undistorted/keyframe_3_frame_000379.png dataset_8_undistorted/keyframe_3_frame_000808.png 0.6854
dataset_9_undistorted/keyframe_1_frame_000074.png dataset_9_undistorted/keyframe_1_frame_000116.png 0.9832
dataset_8_undistorted/keyframe_2_frame_000447.png dataset_8_undistorted/keyframe_2_frame_000665.png 0.8878
dataset_8_undistorted/keyframe_1_frame_000274.png dataset_8_undistorted/keyframe_1_frame_000393.png 0.5889
dataset_8_undistorted/keyframe_2_frame_000379.png dataset_8_undistorted/keyframe_2_frame_000642.png 0.8805
dataset_8_undistorted/keyframe_3_frame_000043.png dataset_8_undistorted/keyframe_3_frame_000617.png 0.5818
dataset_8_undistorted/keyframe_0_frame_000003.png dataset_8_undistorted/keyframe_0_frame_000086.png 0.8058
dataset_8_undistorted/keyframe_1_frame_000376.png dataset_8_undistorted/keyframe_1_frame_000573.png 0.4025
dataset_8_undistorted/keyframe_1_frame_000507.png dataset_8_undistorted/keyframe_1_frame_000603.png 0.8313
dataset_8_undistorted/keyframe_0_frame_000455.png dataset_8_undistorted/keyframe_0_frame_000827.png 0.4427
dataset_9_undistorted/keyframe_0_frame_000409.png dataset_9_undistorted/keyframe_0_frame_000514.png 0.5323
dataset_8_undistorted/keyframe_3_frame_000162.png dataset_8_undistorted/keyframe_3_frame_000873.png 0.7158
dataset_8_undistorted/keyframe_1_frame_000517.png dataset_8_undistorted/keyframe_1_frame_000525.png 0.9343
dataset_8_undistorted/keyframe_0_frame_000198.png dataset_8_undistorted/keyframe_0_frame_000228.png 0.9828
dataset_9_undistorted/keyframe_0_frame_000772.png dataset_9_undistorted/keyframe_0_frame_000856.png 0.9337
dataset_8_undistorted/keyframe_0_frame_000222.png dataset_8_undistorted/keyframe_0_frame_000334.png 0.8453
dataset_8_undistorted/keyframe_2_frame_000165.png dataset_8_undistorted/keyframe_2_frame_000322.png 1.0000
dataset_8_undistorted/keyframe_0_frame_000700.png dataset_8_undistorted/keyframe_0_frame_000741.png 0.9428
dataset_8_undistorted/keyframe_1_frame_000254.png dataset_8_undistorted/keyframe_1_frame_000515.png 0.4921
dataset_8_undistorted/keyframe_0_frame_000316.png dataset_8_undistorted/keyframe_0_frame_000715.png 0.5420
dataset_8_undistorted/keyframe_1_frame_000141.png dataset_8_undistorted/keyframe_1_frame_000168.png 0.9185
dataset_8_undistorted/keyframe_3_frame_000149.png dataset_8_undistorted/keyframe_3_frame_000655.png 0.7573
dataset_8_undistorted/keyframe_3_frame_000708.png dataset_8_undistorted/keyframe_3_frame_000807.png 0.5702
dataset_8_undistorted/keyframe_3_frame_000672.png dataset_8_undistorted/keyframe_3_frame_000756.png 0.8743
dataset_9_undistorted/keyframe_0_frame_000285.png dataset_9_undistorted/keyframe_0_frame_000771.png 0.5475
dataset_8_undistorted/keyframe_3_frame_000074.png dataset_8_undistorted/keyframe_3_frame_000866.png 0.7605
dataset_8_undistorted/keyframe_1_frame_000212.png dataset_8_undistorted/keyframe_1_frame_000238.png 0.7670
dataset_8_undistorted/keyframe_2_frame_000607.png dataset_8_undistorted/keyframe_2_frame_000612.png 1.0000
dataset_8_undistorted/keyframe_0_frame_000113.png dataset_8_undistorted/keyframe_0_frame_000741.png 0.5015
dataset_9_undistorted/keyframe_3_frame_000088.png dataset_9_undistorted/keyframe_3_frame_000094.png 0.8641
dataset_9_undistorted/keyframe_2_frame_000047.png dataset_9_undistorted/keyframe_2_frame_000291.png 0.5246
dataset_9_undistorted/keyframe_0_frame_000193.png dataset_9_undistorted/keyframe_0_frame_000839.png 0.5618
dataset_8_undistorted/keyframe_3_frame_000616.png dataset_8_undistorted/keyframe_3_frame_000725.png 0.9730
dataset_8_undistorted/keyframe_3_frame_000483.png dataset_8_undistorted/keyframe_3_frame_000533.png 0.8773
dataset_8_undistorted/keyframe_3_frame_000332.png dataset_8_undistorted/keyframe_3_frame_000554.png 0.8517
dataset_8_undistorted/keyframe_0_frame_000550.png dataset_8_undistorted/keyframe_0_frame_000663.png 0.7168
dataset_8_undistorted/keyframe_0_frame_000176.png dataset_8_undistorted/keyframe_0_frame_000456.png 0.5345
dataset_9_undistorted/keyframe_0_frame_000279.png dataset_9_undistorted/keyframe_0_frame_000503.png 0.4997
dataset_8_undistorted/keyframe_1_frame_000109.png dataset_8_undistorted/keyframe_1_frame_000203.png 0.6367
dataset_9_undistorted/keyframe_2_frame_000033.png dataset_9_undistorted/keyframe_2_frame_000105.png 0.5241
dataset_8_undistorted/keyframe_1_frame_000055.png dataset_8_undistorted/keyframe_1_frame_000106.png 0.6855
dataset_8_undistorted/keyframe_3_frame_000379.png dataset_8_undistorted/keyframe_3_frame_000698.png 0.6070
dataset_8_undistorted/keyframe_2_frame_000464.png dataset_8_undistorted/keyframe_2_frame_000538.png 0.8566
dataset_8_undistorted/keyframe_2_frame_000267.png dataset_8_undistorted/keyframe_2_frame_000433.png 0.8307
dataset_8_undistorted/keyframe_3_frame_000294.png dataset_8_undistorted/keyframe_3_frame_000815.png 0.6431
dataset_8_undistorted/keyframe_3_frame_000342.png dataset_8_undistorted/keyframe_3_frame_000423.png 0.9931
dataset_8_undistorted/keyframe_2_frame_000153.png dataset_8_undistorted/keyframe_2_frame_000202.png 0.8982
dataset_8_undistorted/keyframe_0_frame_000146.png dataset_8_undistorted/keyframe_0_frame_000830.png 0.5013
dataset_8_undistorted/keyframe_2_frame_000052.png dataset_8_undistorted/keyframe_2_frame_000301.png 0.8108
dataset_8_undistorted/keyframe_2_frame_000113.png dataset_8_undistorted/keyframe_2_frame_000253.png 0.9844
dataset_8_undistorted/keyframe_0_frame_000494.png dataset_8_undistorted/keyframe_0_frame_000516.png 0.9217
dataset_8_undistorted/keyframe_0_frame_000100.png dataset_8_undistorted/keyframe_0_frame_000490.png 0.5072
dataset_8_undistorted/keyframe_3_frame_000097.png dataset_8_undistorted/keyframe_3_frame_000330.png 0.9111
dataset_8_undistorted/keyframe_0_frame_000278.png dataset_8_undistorted/keyframe_0_frame_000453.png 0.5214
dataset_8_undistorted/keyframe_0_frame_000073.png dataset_8_undistorted/keyframe_0_frame_000744.png 0.4523
dataset_9_undistorted/keyframe_2_frame_000263.png dataset_9_undistorted/keyframe_2_frame_000719.png 0.4568
dataset_9_undistorted/keyframe_2_frame_000537.png dataset_9_undistorted/keyframe_2_frame_000641.png 1.0000
dataset_8_undistorted/keyframe_3_frame_000398.png dataset_8_undistorted/keyframe_3_frame_000636.png 0.6157
dataset_8_undistorted/keyframe_0_frame_000412.png dataset_8_undistorted/keyframe_0_frame_000923.png 0.4881
dataset_8_undistorted/keyframe_1_frame_000561.png dataset_8_undistorted/keyframe_1_frame_000601.png 0.8777
dataset_9_undistorted/keyframe_0_frame_000480.png dataset_9_undistorted/keyframe_0_frame_000726.png 0.6539
dataset_8_undistorted/keyframe_2_frame_000068.png dataset_8_undistorted/keyframe_2_frame_000442.png 0.9276
dataset_8_undistorted/keyframe_0_frame_000517.png dataset_8_undistorted/keyframe_0_frame_000569.png 0.8486
dataset_9_undistorted/keyframe_2_frame_000290.png dataset_9_undistorted/keyframe_2_frame_000595.png 0.8376
dataset_8_undistorted/keyframe_1_frame_000087.png dataset_8_undistorted/keyframe_1_frame_000463.png 0.4720
dataset_8_undistorted/keyframe_3_frame_000029.png dataset_8_undistorted/keyframe_3_frame_000222.png 0.6705
dataset_8_undistorted/keyframe_3_frame_000048.png dataset_8_undistorted/keyframe_3_frame_000230.png 0.6836
dataset_8_undistorted/keyframe_3_frame_000398.png dataset_8_undistorted/keyframe_3_frame_000467.png 0.9194
dataset_8_undistorted/keyframe_2_frame_000095.png dataset_8_undistorted/keyframe_2_frame_000129.png 0.8466
dataset_8_undistorted/keyframe_3_frame_000361.png dataset_8_undistorted/keyframe_3_frame_000750.png 0.8469
dataset_9_undistorted/keyframe_2_frame_000011.png dataset_9_undistorted/keyframe_2_frame_000646.png 0.4863
dataset_8_undistorted/keyframe_1_frame_000044.png dataset_8_undistorted/keyframe_1_frame_000187.png 0.5750
dataset_8_undistorted/keyframe_2_frame_000308.png dataset_8_undistorted/keyframe_2_frame_000362.png 0.8631
dataset_8_undistorted/keyframe_3_frame_000168.png dataset_8_undistorted/keyframe_3_frame_000315.png 0.9852
dataset_8_undistorted/keyframe_3_frame_000836.png dataset_8_undistorted/keyframe_3_frame_000845.png 0.9841
dataset_8_undistorted/keyframe_0_frame_000425.png dataset_8_undistorted/keyframe_0_frame_000847.png 0.4094
dataset_8_undistorted/keyframe_0_frame_000070.png dataset_8_undistorted/keyframe_0_frame_000232.png 0.7776
dataset_9_undistorted/keyframe_0_frame_000192.png dataset_9_undistorted/keyframe_0_frame_000513.png 0.5652
dataset_9_undistorted/keyframe_1_frame_000162.png dataset_9_undistorted/keyframe_1_frame_000168.png 0.9985
dataset_9_undistorted/keyframe_0_frame_000050.png dataset_9_undistorted/keyframe_0_frame_000424.png 0.6841
dataset_8_undistorted/keyframe_0_frame_000005.png dataset_8_undistorted/keyframe_0_frame_000026.png 0.9029
dataset_8_undistorted/keyframe_2_frame_000516.png dataset_8_undistorted/keyframe_2_frame_000662.png 0.9027
dataset_8_undistorted/keyframe_0_frame_000375.png dataset_8_undistorted/keyframe_0_frame_000814.png 0.5413
dataset_8_undistorted/keyframe_3_frame_000475.png dataset_8_undistorted/keyframe_3_frame_000486.png 0.9864
dataset_8_undistorted/keyframe_0_frame_000239.png dataset_8_undistorted/keyframe_0_frame_000300.png 0.9142
dataset_8_undistorted/keyframe_3_frame_000296.png dataset_8_undistorted/keyframe_3_frame_000583.png 0.8480
dataset_8_undistorted/keyframe_3_frame_000210.png dataset_8_undistorted/keyframe_3_frame_000804.png 0.6669
dataset_9_undistorted/keyframe_2_frame_000523.png dataset_9_undistorted/keyframe_2_frame_000593.png 1.0000
dataset_9_undistorted/keyframe_0_frame_000305.png dataset_9_undistorted/keyframe_0_frame_000781.png 0.5104
dataset_8_undistorted/keyframe_0_frame_000656.png dataset_8_undistorted/keyframe_0_frame_000892.png 0.7141
dataset_8_undistorted/keyframe_1_frame_000112.png dataset_8_undistorted/keyframe_1_frame_000376.png 0.8332
dataset_9_undistorted/keyframe_1_frame_000054.png dataset_9_undistorted/keyframe_1_frame_000178.png 0.9650
dataset_9_undistorted/keyframe_0_frame_000093.png dataset_9_undistorted/keyframe_0_frame_000882.png 0.4832
dataset_9_undistorted/keyframe_0_frame_000379.png dataset_9_undistorted/keyframe_0_frame_000892.png 0.5351
dataset_8_undistorted/keyframe_3_frame_000190.png dataset_8_undistorted/keyframe_3_frame_000530.png 0.9291
dataset_8_undistorted/keyframe_1_frame_000010.png dataset_8_undistorted/keyframe_1_frame_000238.png 0.5488
dataset_8_undistorted/keyframe_1_frame_000071.png dataset_8_undistorted/keyframe_1_frame_000405.png 0.8412
dataset_8_undistorted/keyframe_1_frame_000368.png dataset_8_undistorted/keyframe_1_frame_000449.png 0.5064
dataset_8_undistorted/keyframe_0_frame_000495.png dataset_8_undistorted/keyframe_0_frame_000596.png 0.8263
dataset_8_undistorted/keyframe_0_frame_000894.png dataset_8_undistorted/keyframe_0_frame_000935.png 0.8502
dataset_8_undistorted/keyframe_1_frame_000592.png dataset_8_undistorted/keyframe_1_frame_000618.png 0.8703
dataset_9_undistorted/keyframe_1_frame_000063.png dataset_9_undistorted/keyframe_1_frame_000143.png 0.9783
dataset_8_undistorted/keyframe_3_frame_000054.png dataset_8_undistorted/keyframe_3_frame_000544.png 0.7824
dataset_9_undistorted/keyframe_0_frame_000570.png dataset_9_undistorted/keyframe_0_frame_000889.png 0.9490
dataset_9_undistorted/keyframe_2_frame_000140.png dataset_9_undistorted/keyframe_2_frame_000355.png 0.8488
dataset_8_undistorted/keyframe_1_frame_000473.png dataset_8_undistorted/keyframe_1_frame_000556.png 0.7977
dataset_8_undistorted/keyframe_2_frame_000446.png dataset_8_undistorted/keyframe_2_frame_000470.png 0.9857
dataset_8_undistorted/keyframe_3_frame_000664.png dataset_8_undistorted/keyframe_3_frame_000728.png 0.9532
dataset_8_undistorted/keyframe_0_frame_000285.png dataset_8_undistorted/keyframe_0_frame_000516.png 0.5375
dataset_8_undistorted/keyframe_0_frame_000160.png dataset_8_undistorted/keyframe_0_frame_000370.png 0.6732
dataset_8_undistorted/keyframe_1_frame_000263.png dataset_8_undistorted/keyframe_1_frame_000346.png 0.8144
dataset_8_undistorted/keyframe_2_frame_000026.png dataset_8_undistorted/keyframe_2_frame_000309.png 0.7960
dataset_8_undistorted/keyframe_3_frame_000144.png dataset_8_undistorted/keyframe_3_frame_000440.png 0.9848
dataset_8_undistorted/keyframe_1_frame_000097.png dataset_8_undistorted/keyframe_1_frame_000116.png 0.8287
dataset_9_undistorted/keyframe_0_frame_000357.png dataset_9_undistorted/keyframe_0_frame_000644.png 0.4286
dataset_9_undistorted/keyframe_1_frame_000361.png dataset_9_undistorted/keyframe_1_frame_000378.png 0.7379
dataset_8_undistorted/keyframe_1_frame_000355.png dataset_8_undistorted/keyframe_1_frame_000423.png 0.5906
dataset_8_undistorted/keyframe_3_frame_000471.png dataset_8_undistorted/keyframe_3_frame_000475.png 0.9926
dataset_8_undistorted/keyframe_2_frame_000490.png dataset_8_undistorted/keyframe_2_frame_000502.png 0.9800
dataset_9_undistorted/keyframe_2_frame_000445.png dataset_9_undistorted/keyframe_2_frame_000621.png 0.4837
dataset_9_undistorted/keyframe_1_frame_000086.png dataset_9_undistorted/keyframe_1_frame_000254.png 0.6047
dataset_8_undistorted/keyframe_1_frame_000494.png dataset_8_undistorted/keyframe_1_frame_000599.png 0.8747
dataset_8_undistorted/keyframe_0_frame_000616.png dataset_8_undistorted/keyframe_0_frame_000743.png 0.8710
dataset_8_undistorted/keyframe_1_frame_000055.png dataset_8_undistorted/keyframe_1_frame_000394.png 0.7754
dataset_9_undistorted/keyframe_2_frame_000272.png dataset_9_undistorted/keyframe_2_frame_000637.png 0.6656
dataset_8_undistorted/keyframe_0_frame_000285.png dataset_8_undistorted/keyframe_0_frame_000598.png 0.5113
dataset_8_undistorted/keyframe_2_frame_000078.png dataset_8_undistorted/keyframe_2_frame_000303.png 0.8803
dataset_8_undistorted/keyframe_3_frame_000383.png dataset_8_undistorted/keyframe_3_frame_000461.png 0.9326
dataset_9_undistorted/keyframe_0_frame_000026.png dataset_9_undistorted/keyframe_0_frame_000368.png 0.7174
dataset_9_undistorted/keyframe_1_frame_000107.png dataset_9_undistorted/keyframe_1_frame_000168.png 0.9978
dataset_8_undistorted/keyframe_3_frame_000361.png dataset_8_undistorted/keyframe_3_frame_000508.png 0.9042
dataset_8_undistorted/keyframe_2_frame_000300.png dataset_8_undistorted/keyframe_2_frame_000425.png 0.8563
dataset_8_undistorted/keyframe_2_frame_000127.png dataset_8_undistorted/keyframe_2_frame_000600.png 0.9320
dataset_8_undistorted/keyframe_1_frame_000064.png dataset_8_undistorted/keyframe_1_frame_000293.png 0.8419
dataset_9_undistorted/keyframe_1_frame_000540.png dataset_9_undistorted/keyframe_1_frame_000546.png 0.9310
dataset_8_undistorted/keyframe_1_frame_000183.png dataset_8_undistorted/keyframe_1_frame_000290.png 0.5215
dataset_8_undistorted/keyframe_1_frame_000299.png dataset_8_undistorted/keyframe_1_frame_000455.png 0.6546
dataset_8_undistorted/keyframe_0_frame_000527.png dataset_8_undistorted/keyframe_0_frame_000629.png 0.7562
dataset_8_undistorted/keyframe_2_frame_000087.png dataset_8_undistorted/keyframe_2_frame_000140.png 0.7955
dataset_8_undistorted/keyframe_1_frame_000068.png dataset_8_undistorted/keyframe_1_frame_000467.png 0.5818
dataset_8_undistorted/keyframe_3_frame_000516.png dataset_8_undistorted/keyframe_3_frame_000587.png 0.7891
dataset_9_undistorted/keyframe_2_frame_000417.png dataset_9_undistorted/keyframe_2_frame_000668.png 0.9398
dataset_8_undistorted/keyframe_1_frame_000591.png dataset_8_undistorted/keyframe_1_frame_000615.png 0.8577
dataset_8_undistorted/keyframe_2_frame_000189.png dataset_8_undistorted/keyframe_2_frame_000227.png 0.9890
dataset_8_undistorted/keyframe_0_frame_000322.png dataset_8_undistorted/keyframe_0_frame_000624.png 0.5934
dataset_9_undistorted/keyframe_0_frame_000514.png dataset_9_undistorted/keyframe_0_frame_000818.png 0.8312
dataset_9_undistorted/keyframe_2_frame_000528.png dataset_9_undistorted/keyframe_2_frame_000821.png 0.6037
dataset_9_undistorted/keyframe_1_frame_000391.png dataset_9_undistorted/keyframe_1_frame_000404.png 0.8509
dataset_8_undistorted/keyframe_3_frame_000251.png dataset_8_undistorted/keyframe_3_frame_000547.png 0.9802
dataset_8_undistorted/keyframe_0_frame_000326.png dataset_8_undistorted/keyframe_0_frame_000594.png 0.6130
dataset_8_undistorted/keyframe_0_frame_000362.png dataset_8_undistorted/keyframe_0_frame_000664.png 0.5435
dataset_8_undistorted/keyframe_0_frame_000018.png dataset_8_undistorted/keyframe_0_frame_000294.png 0.7361
dataset_8_undistorted/keyframe_2_frame_000430.png dataset_8_undistorted/keyframe_2_frame_000651.png 0.9808
dataset_8_undistorted/keyframe_1_frame_000001.png dataset_8_undistorted/keyframe_1_frame_000612.png 0.4168
dataset_9_undistorted/keyframe_0_frame_000337.png dataset_9_undistorted/keyframe_0_frame_000529.png 0.4400
dataset_8_undistorted/keyframe_1_frame_000164.png dataset_8_undistorted/keyframe_1_frame_000273.png 0.4711
dataset_9_undistorted/keyframe_0_frame_000251.png dataset_9_undistorted/keyframe_0_frame_000532.png 0.5521
dataset_9_undistorted/keyframe_0_frame_000736.png dataset_9_undistorted/keyframe_0_frame_000787.png 0.9138
dataset_8_undistorted/keyframe_3_frame_000169.png dataset_8_undistorted/keyframe_3_frame_000339.png 1.0000
dataset_9_undistorted/keyframe_2_frame_000310.png dataset_9_undistorted/keyframe_2_frame_000316.png 0.9843
dataset_8_undistorted/keyframe_0_frame_000202.png dataset_8_undistorted/keyframe_0_frame_000819.png 0.5199
dataset_8_undistorted/keyframe_0_frame_000152.png dataset_8_undistorted/keyframe_0_frame_000207.png 0.9341
dataset_8_undistorted/keyframe_0_frame_000031.png dataset_8_undistorted/keyframe_0_frame_000784.png 0.4124
dataset_8_undistorted/keyframe_3_frame_000026.png dataset_8_undistorted/keyframe_3_frame_000116.png 0.7400
dataset_8_undistorted/keyframe_0_frame_000658.png dataset_8_undistorted/keyframe_0_frame_000783.png 0.7201
dataset_8_undistorted/keyframe_3_frame_000255.png dataset_8_undistorted/keyframe_3_frame_000657.png 0.9364
dataset_8_undistorted/keyframe_0_frame_000680.png dataset_8_undistorted/keyframe_0_frame_000928.png 0.8096
dataset_8_undistorted/keyframe_3_frame_000689.png dataset_8_undistorted/keyframe_3_frame_000777.png 0.7350
dataset_8_undistorted/keyframe_2_frame_000144.png dataset_8_undistorted/keyframe_2_frame_000566.png 0.9357
dataset_8_undistorted/keyframe_3_frame_000200.png dataset_8_undistorted/keyframe_3_frame_000429.png 0.9861
dataset_8_undistorted/keyframe_1_frame_000268.png dataset_8_undistorted/keyframe_1_frame_000318.png 0.9980
dataset_8_undistorted/keyframe_2_frame_000076.png dataset_8_undistorted/keyframe_2_frame_000168.png 0.8088
dataset_8_undistorted/keyframe_3_frame_000452.png dataset_8_undistorted/keyframe_3_frame_000724.png 0.7154
dataset_8_undistorted/keyframe_1_frame_000520.png dataset_8_undistorted/keyframe_1_frame_000594.png 0.9256
dataset_8_undistorted/keyframe_1_frame_000077.png dataset_8_undistorted/keyframe_1_frame_000290.png 0.7674
dataset_8_undistorted/keyframe_3_frame_000595.png dataset_8_undistorted/keyframe_3_frame_000615.png 0.9060
dataset_8_undistorted/keyframe_1_frame_000091.png dataset_8_undistorted/keyframe_1_frame_000474.png 0.4405
dataset_8_undistorted/keyframe_3_frame_000349.png dataset_8_undistorted/keyframe_3_frame_000384.png 0.9956
dataset_9_undistorted/keyframe_3_frame_000084.png dataset_9_undistorted/keyframe_3_frame_000136.png 0.4007
dataset_8_undistorted/keyframe_1_frame_000456.png dataset_8_undistorted/keyframe_1_frame_000509.png 0.8676
dataset_9_undistorted/keyframe_1_frame_000114.png dataset_9_undistorted/keyframe_1_frame_000268.png 0.4875
dataset_8_undistorted/keyframe_0_frame_000447.png dataset_8_undistorted/keyframe_0_frame_000661.png 0.6495
dataset_8_undistorted/keyframe_2_frame_000028.png dataset_8_undistorted/keyframe_2_frame_000198.png 0.7548
dataset_8_undistorted/keyframe_0_frame_000203.png dataset_8_undistorted/keyframe_0_frame_000820.png 0.5200
dataset_8_undistorted/keyframe_1_frame_000202.png dataset_8_undistorted/keyframe_1_frame_000389.png 0.5312
dataset_9_undistorted/keyframe_2_frame_000145.png dataset_9_undistorted/keyframe_2_frame_000424.png 1.0000
dataset_9_undistorted/keyframe_1_frame_000035.png dataset_9_undistorted/keyframe_1_frame_000150.png 0.9333
dataset_9_undistorted/keyframe_0_frame_000398.png dataset_9_undistorted/keyframe_0_frame_000455.png 0.7333
dataset_8_undistorted/keyframe_2_frame_000019.png dataset_8_undistorted/keyframe_2_frame_000614.png 0.8121
dataset_8_undistorted/keyframe_1_frame_000266.png dataset_8_undistorted/keyframe_1_frame_000279.png 0.9632
dataset_8_undistorted/keyframe_2_frame_000164.png dataset_8_undistorted/keyframe_2_frame_000225.png 0.9188
dataset_8_undistorted/keyframe_0_frame_000071.png dataset_8_undistorted/keyframe_0_frame_000704.png 0.4045
dataset_8_undistorted/keyframe_1_frame_000529.png dataset_8_undistorted/keyframe_1_frame_000610.png 0.8046
dataset_8_undistorted/keyframe_2_frame_000003.png dataset_8_undistorted/keyframe_2_frame_000407.png 0.5597
dataset_9_undistorted/keyframe_0_frame_000421.png dataset_9_undistorted/keyframe_0_frame_000660.png 0.5156
dataset_9_undistorted/keyframe_0_frame_000209.png dataset_9_undistorted/keyframe_0_frame_000459.png 0.7290
dataset_9_undistorted/keyframe_3_frame_000176.png dataset_9_undistorted/keyframe_3_frame_000181.png 0.8167
dataset_9_undistorted/keyframe_0_frame_000363.png dataset_9_undistorted/keyframe_0_frame_000606.png 0.5046
dataset_8_undistorted/keyframe_2_frame_000301.png dataset_8_undistorted/keyframe_2_frame_000340.png 0.9572
dataset_8_undistorted/keyframe_2_frame_000008.png dataset_8_undistorted/keyframe_2_frame_000535.png 0.6962
dataset_8_undistorted/keyframe_3_frame_000096.png dataset_8_undistorted/keyframe_3_frame_000358.png 0.9775
dataset_8_undistorted/keyframe_1_frame_000006.png dataset_8_undistorted/keyframe_1_frame_000403.png 0.5525
dataset_8_undistorted/keyframe_0_frame_000363.png dataset_8_undistorted/keyframe_0_frame_000424.png 0.6541
dataset_8_undistorted/keyframe_1_frame_000175.png dataset_8_undistorted/keyframe_1_frame_000179.png 0.9977
dataset_8_undistorted/keyframe_3_frame_000160.png dataset_8_undistorted/keyframe_3_frame_000820.png 0.6801
